project,review_number,diff_density_design,diff_diversity_design,diff_density_impl,diff_diversity_impl,number_revisions,status,is_rebase,pattern_density_design,pattern_density_impl,pattern_diversity_design,pattern_diversity_impl
couchbase-java-client,45443,3,3,-3,-2,3,MERGED,yes,negative,positive,negative,positive
couchbase-java-client,45447,-9,-9,-28,-18,2,MERGED,yes,positive,positive,positive,positive
couchbase-java-client,45450,2,2,39,22,5,MERGED,yes,negative,negative,negative,negative
couchbase-java-client,45557,0,0,5,1,3,MERGED,yes,invariant,negative,invariant,negative
couchbase-java-client,45569,-138,-140,-535,-302,2,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,45572,-2,-1,24,13,2,MERGED,undefined,positive,negative,positive,negative
couchbase-java-client,45860,-1,-2,-22,-11,4,MERGED,yes,positive,positive,positive,positive
couchbase-java-client,45868,-4,-4,-34,-17,2,MERGED,yes,positive,positive,positive,positive
couchbase-java-client,45874,4,3,27,11,3,MERGED,yes,negative,negative,negative,negative
couchbase-java-client,45926,-8,-8,-104,-51,2,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,45928,-1,-1,13,8,2,MERGED,yes,positive,negative,positive,negative
couchbase-java-client,45929,6,6,58,19,4,MERGED,yes,negative,negative,negative,negative
couchbase-java-client,45932,-5,-5,39,27,4,MERGED,yes,positive,negative,positive,negative
couchbase-java-client,45983,3,3,-587,-333,2,MERGED,undefined,negative,positive,negative,positive
couchbase-java-client,46030,-3,-3,-15,-8,2,MERGED,yes,positive,positive,positive,positive
couchbase-java-client,46031,0,0,0,0,2,MERGED,yes,invariant,invariant,invariant,invariant
couchbase-java-client,46039,3,3,-607,-345,3,MERGED,yes,negative,positive,negative,positive
couchbase-java-client,46075,-3,-2,-36,-24,9,MERGED,yes,positive,positive,positive,positive
couchbase-java-client,46138,0,0,0,0,2,MERGED,undefined,invariant,invariant,invariant,invariant
couchbase-java-client,46140,0,0,0,0,2,MERGED,yes,invariant,invariant,invariant,invariant
couchbase-java-client,46224,1,1,24,12,2,MERGED,undefined,negative,negative,negative,negative
couchbase-java-client,46310,2,2,74,36,3,MERGED,undefined,negative,negative,negative,negative
couchbase-java-client,46324,-4,-4,-45,-21,2,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,46580,2,2,-559,-316,2,MERGED,undefined,negative,positive,negative,positive
couchbase-java-client,46593,2,2,-583,-332,2,MERGED,undefined,negative,positive,negative,positive
couchbase-java-client,46624,0,0,0,0,3,MERGED,yes,invariant,invariant,invariant,invariant
couchbase-java-client,46679,-5,-5,-59,-31,3,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,46682,-21,-21,-73,-26,3,MERGED,yes,positive,positive,positive,positive
couchbase-java-client,46690,0,0,-53,-24,2,MERGED,yes,invariant,positive,invariant,positive
couchbase-java-client,46692,-1,-1,8,2,3,MERGED,undefined,positive,negative,positive,negative
couchbase-java-client,46740,-5,-5,-86,-38,2,MERGED,yes,positive,positive,positive,positive
couchbase-java-client,46873,-60,-65,-520,-302,2,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,46934,-139,-142,-653,-365,3,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,46935,-5,-5,18,15,2,MERGED,undefined,positive,negative,positive,negative
couchbase-java-client,46950,0,0,21,-2,4,MERGED,yes,invariant,negative,invariant,positive
couchbase-java-client,46951,-6,-6,-111,-57,2,MERGED,yes,positive,positive,positive,positive
couchbase-java-client,47230,4,4,91,46,2,MERGED,undefined,negative,negative,negative,negative
couchbase-java-client,47399,0,0,-18,0,4,MERGED,undefined,invariant,positive,invariant,invariant
couchbase-java-client,47946,6,6,-566,-326,2,MERGED,undefined,negative,positive,negative,positive
couchbase-java-client,48006,-3,-3,-115,-59,2,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,48010,1,1,31,15,2,MERGED,undefined,negative,negative,negative,negative
couchbase-java-client,48165,-1,-1,-76,-38,4,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,48172,1,1,0,-3,2,MERGED,undefined,negative,invariant,negative,positive
couchbase-java-client,48311,1,1,128,59,3,MERGED,undefined,negative,negative,negative,negative
couchbase-java-client,48373,-2,-2,-58,-38,8,MERGED,yes,positive,positive,positive,positive
couchbase-java-client,48694,0,0,5,2,3,MERGED,undefined,invariant,negative,invariant,negative
couchbase-java-client,48985,2,2,-24,-1,3,MERGED,undefined,negative,positive,negative,positive
couchbase-java-client,49020,-63,-67,-568,-330,2,MERGED,yes,positive,positive,positive,positive
couchbase-java-client,49023,0,-1,-1,-1,3,MERGED,undefined,invariant,positive,positive,positive
couchbase-java-client,49307,2,2,-788,-413,2,MERGED,yes,negative,positive,negative,positive
couchbase-java-client,49377,9,9,115,57,11,MERGED,yes,negative,negative,negative,negative
couchbase-java-client,49430,-1,-1,-3,-1,2,MERGED,yes,positive,positive,positive,positive
couchbase-java-client,49440,6,6,151,67,3,MERGED,yes,negative,negative,negative,negative
couchbase-java-client,49449,-7,-7,-145,-79,3,MERGED,yes,positive,positive,positive,positive
couchbase-java-client,49606,3,3,-6,7,4,MERGED,undefined,negative,positive,negative,negative
couchbase-java-client,49805,1,1,52,32,2,MERGED,yes,negative,negative,negative,negative
couchbase-java-client,49859,-5,-5,-68,-46,2,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,49888,-5,-5,-65,-44,2,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,49889,0,0,-6,0,2,MERGED,yes,invariant,positive,invariant,invariant
couchbase-java-client,49890,0,0,-2,-2,2,MERGED,yes,invariant,positive,invariant,positive
couchbase-java-client,49891,0,0,2,1,2,MERGED,yes,invariant,negative,invariant,negative
couchbase-java-client,49901,2,2,33,21,3,MERGED,yes,negative,negative,negative,negative
couchbase-java-client,49940,-20,-20,-288,-163,2,MERGED,yes,positive,positive,positive,positive
couchbase-java-client,49989,-23,-23,-289,-153,2,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,49990,-2,-2,-1,3,3,MERGED,undefined,positive,positive,positive,negative
couchbase-java-client,50061,7,7,104,40,5,MERGED,undefined,negative,negative,negative,negative
couchbase-java-client,50190,-5,-5,-136,-64,3,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,50274,5,5,4,4,4,MERGED,undefined,negative,negative,negative,negative
couchbase-java-client,50318,-2,-2,-9,-8,2,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,50323,5,5,36,18,4,MERGED,yes,negative,negative,negative,negative
couchbase-java-client,50327,7,7,175,83,9,MERGED,yes,negative,negative,negative,negative
couchbase-java-client,50385,-1,-1,-81,-45,3,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,50705,-39,-39,-366,-200,3,MERGED,yes,positive,positive,positive,positive
couchbase-java-client,50841,-17,-17,-192,-113,3,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,50842,-52,-52,-569,-294,2,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,50963,-22,-22,-293,-168,2,MERGED,yes,positive,positive,positive,positive
couchbase-java-client,50964,-53,-53,-581,-303,2,MERGED,yes,positive,positive,positive,positive
couchbase-java-client,51096,-2,-2,-5,-5,2,MERGED,yes,positive,positive,positive,positive
couchbase-java-client,51153,-59,-64,-559,-323,2,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,51210,-176,-179,-1008,-515,2,MERGED,yes,positive,positive,positive,positive
couchbase-java-client,51211,-5,-5,-19,-12,2,MERGED,yes,positive,positive,positive,positive
couchbase-java-client,51366,-3,-3,-15,-11,2,MERGED,yes,positive,positive,positive,positive
couchbase-java-client,51438,-5,-5,-76,-36,2,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,51563,-23,-23,-291,-168,2,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,51950,-57,-57,-574,-304,2,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,52100,2,2,-10,-2,3,MERGED,yes,negative,positive,negative,positive
couchbase-java-client,52101,0,0,0,0,2,MERGED,undefined,invariant,invariant,invariant,invariant
couchbase-java-client,52276,1,1,54,23,3,MERGED,yes,negative,negative,negative,negative
couchbase-java-client,52278,-3,-3,-125,-56,2,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,52422,0,0,0,0,3,MERGED,yes,invariant,invariant,invariant,invariant
couchbase-java-client,52590,9,9,20,13,2,MERGED,undefined,negative,negative,negative,negative
couchbase-java-client,52702,-3,-3,64,30,2,MERGED,undefined,positive,negative,positive,negative
couchbase-java-client,52705,-28,-28,-230,-131,2,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,52781,-55,-54,-436,-217,10,MERGED,yes,positive,positive,positive,positive
couchbase-java-client,52828,-15,-16,-160,-92,3,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,53012,-67,-68,-581,-301,2,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,53036,-11,-12,-69,-42,6,MERGED,yes,positive,positive,positive,positive
couchbase-java-client,53218,-13,-14,-97,-61,2,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,53228,0,0,-6,-1,2,MERGED,yes,invariant,positive,invariant,positive
couchbase-java-client,53232,0,0,-52,-23,2,MERGED,yes,invariant,positive,invariant,positive
couchbase-java-client,53543,-11,-12,-164,-93,2,MERGED,yes,positive,positive,positive,positive
couchbase-java-client,53548,5,5,132,69,6,MERGED,undefined,negative,negative,negative,negative
couchbase-java-client,53589,-56,-61,-554,-319,2,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,53736,2,2,-1107,-569,2,MERGED,yes,negative,positive,negative,positive
couchbase-java-client,53737,0,0,-5,-4,2,MERGED,yes,invariant,positive,invariant,positive
couchbase-java-client,53798,-2,-2,-20,-11,3,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,53931,0,0,20,17,3,MERGED,undefined,invariant,negative,invariant,negative
couchbase-java-client,54133,17,17,150,91,4,MERGED,undefined,negative,negative,negative,negative
couchbase-java-client,54138,-15,-15,-104,-78,2,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,54168,1,1,35,20,4,MERGED,yes,negative,negative,negative,negative
couchbase-java-client,54410,3,3,15,8,2,MERGED,undefined,negative,negative,negative,negative
couchbase-java-client,54412,-4,-4,-86,-47,2,MERGED,yes,positive,positive,positive,positive
couchbase-java-client,54444,8,8,101,56,7,MERGED,yes,negative,negative,negative,negative
couchbase-java-client,54498,-13,-13,-82,-43,2,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,54575,0,0,-116,-52,2,MERGED,undefined,invariant,positive,invariant,positive
couchbase-java-client,54586,0,0,0,0,2,MERGED,yes,invariant,invariant,invariant,invariant
couchbase-java-client,54592,-1,-1,35,19,3,MERGED,yes,positive,negative,positive,negative
couchbase-java-client,54809,9,9,147,60,4,MERGED,yes,negative,negative,negative,negative
couchbase-java-client,54810,-5,-5,7,-15,5,MERGED,yes,positive,negative,positive,positive
couchbase-java-client,54811,-4,-4,-66,-30,2,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,54851,2,2,-1202,-609,3,MERGED,yes,negative,positive,negative,positive
couchbase-java-client,54899,1,1,-20,-20,2,MERGED,undefined,negative,positive,negative,positive
couchbase-java-client,54949,-3,-3,-30,-9,2,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,54950,8,8,57,26,2,MERGED,yes,negative,negative,negative,negative
couchbase-java-client,55346,0,0,-1235,-630,2,MERGED,undefined,invariant,positive,invariant,positive
couchbase-java-client,55489,1,1,-17,-9,2,MERGED,undefined,negative,positive,negative,positive
couchbase-java-client,55726,0,1,14,9,2,MERGED,yes,invariant,negative,negative,negative
couchbase-java-client,55735,3,3,-794,-420,2,MERGED,undefined,negative,positive,negative,positive
couchbase-java-client,55845,-66,-68,-496,-299,16,MERGED,yes,positive,positive,positive,positive
couchbase-java-client,55901,-89,-91,-416,-245,2,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,55910,-90,-92,-786,-416,3,MERGED,yes,positive,positive,positive,positive
couchbase-java-client,55949,-1,-1,-47,-25,3,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,56038,0,0,-792,-415,2,MERGED,undefined,invariant,positive,invariant,positive
couchbase-java-client,56153,9,9,-1107,-585,6,MERGED,yes,negative,positive,negative,positive
couchbase-java-client,56189,-6,-6,-151,-59,3,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,56191,0,0,0,0,2,MERGED,undefined,invariant,invariant,invariant,invariant
couchbase-java-client,56209,0,0,123,50,2,MERGED,undefined,invariant,negative,invariant,negative
couchbase-java-client,56291,-3,-3,-123,-51,2,MERGED,yes,positive,positive,positive,positive
couchbase-java-client,56603,2,2,38,13,2,MERGED,undefined,negative,negative,negative,negative
couchbase-java-client,56625,-2,-2,-45,-17,2,MERGED,yes,positive,positive,positive,positive
couchbase-java-client,56629,-3,-3,-32,-11,3,MERGED,yes,positive,positive,positive,positive
couchbase-java-client,56630,0,0,0,0,2,MERGED,undefined,invariant,invariant,invariant,invariant
couchbase-java-client,56642,4,4,89,40,2,MERGED,yes,negative,negative,negative,negative
couchbase-java-client,56689,-1,-1,-84,-38,2,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,56698,-65,-67,-299,-189,2,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,56738,-95,-97,-857,-453,4,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,56973,0,0,0,0,3,MERGED,yes,invariant,invariant,invariant,invariant
couchbase-java-client,57103,-56,-60,-495,-290,2,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,57106,-4,-5,-54,-32,2,MERGED,yes,positive,positive,positive,positive
couchbase-java-client,57375,-171,-171,-1190,-597,6,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,57424,-95,-96,-854,-448,5,MERGED,yes,positive,positive,positive,positive
couchbase-java-client,57530,4,2,18,-4,5,MERGED,undefined,negative,negative,negative,positive
couchbase-java-client,57844,-1,-1,43,22,15,MERGED,yes,positive,negative,positive,negative
couchbase-java-client,57848,-51,-52,-332,-167,2,MERGED,yes,positive,positive,positive,positive
couchbase-java-client,57910,-2,-2,46,16,2,MERGED,yes,positive,negative,positive,negative
couchbase-java-client,58027,-6,-7,-81,-42,8,MERGED,yes,positive,positive,positive,positive
couchbase-java-client,58040,-5,-5,-54,-25,4,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,58055,-1,-2,-79,-41,7,MERGED,yes,positive,positive,positive,positive
couchbase-java-client,58061,6,6,-49,-19,5,MERGED,yes,negative,positive,negative,positive
couchbase-java-client,58111,-2,-2,-15,-7,2,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,58115,-72,-74,-426,-252,2,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,58156,-111,-115,-1005,-547,5,MERGED,yes,positive,positive,positive,positive
couchbase-java-client,58205,26,26,-1353,-706,3,MERGED,yes,negative,positive,negative,positive
couchbase-java-client,58223,11,12,321,141,15,MERGED,yes,negative,negative,negative,negative
couchbase-java-client,58891,-34,-35,-372,-174,2,MERGED,yes,positive,positive,positive,positive
couchbase-java-client,58892,-3,-3,-5,-2,2,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,58893,8,8,37,25,4,MERGED,yes,negative,negative,negative,negative
couchbase-java-client,59015,-20,-22,-347,-176,3,MERGED,yes,positive,positive,positive,positive
couchbase-java-client,59037,-55,-56,-638,-318,4,MERGED,yes,positive,positive,positive,positive
couchbase-java-client,59133,-20,-21,-363,-163,2,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,59250,-18,-19,-208,-91,6,MERGED,yes,positive,positive,positive,positive
couchbase-java-client,59251,-3,-3,-55,-31,2,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,59258,0,0,0,0,2,MERGED,undefined,invariant,invariant,invariant,invariant
couchbase-java-client,59291,-256,-262,-1585,-825,2,MERGED,undefined,positive,positive,positive,positive
couchbase-java-client,60041,2,2,-1451,-790,2,MERGED,undefined,negative,positive,negative,positive
couchbase-java-client,60201,18,19,161,96,7,MERGED,yes,negative,negative,negative,negative
couchbase-java-client,60243,-27,-28,-402,-191,2,MERGED,undefined,positive,positive,positive,positive
